date,channel,campaign,segment,geo,spend,impressions,clicks,leads,MQLs,SQLs,opportunities,closed_won,CAC,CPL,CTR,CVR_stagewise,ROI
2024-01-17,Google Ads,Product Launch,ENT,US,3794.49,252965,11756,883,652,259,188,25,150.83,4.29,0.0465,0.0752,1324.99
2024-01-17,Facebook Ads,Q3 Feature,SMB,Canada,3302.69,412835,7374,454,279,60,53,14,222.49,7.27,0.0179,0.0616,111.36
2024-01-17,Facebook Ads,Webinar Series,MM,EU,2418.32,302289,4818,310,190,57,41,6,387.59,7.79,0.0159,0.0644,192.5
2024-01-17,Facebook Ads,Q2 Demo,ENT,EU,2378.18,297272,6779,443,324,99,75,11,204.19,5.36,0.0228,0.0655,978.46
2024-01-17,LinkedIn,Q2 Demo,SMB,Canada,745.53,29821,1017,183,127,26,21,5,125.71,4.07,0.0341,0.1802,197.86
2024-01-17,LinkedIn,Q1 Brand,MM,EU,301.86,12074,611,35,24,8,6,1,224.26,8.5,0.0507,0.058,333.43
2024-01-17,LinkedIn,Product Launch,ENT,APAC,2545.66,101826,5140,172,137,53,42,6,421.67,14.73,0.0505,0.0336,473.31
2024-01-17,Content Marketing,Q4 Holiday,SMB,EU,1022.56,204511,3820,355,266,60,52,13,75.13,2.88,0.0187,0.093,331.74
2024-01-17,Content Marketing,Q3 Feature,MM,EU,1212.43,242486,4333,264,163,63,51,7,160.79,4.58,0.0179,0.0611,465.44
2024-01-17,Content Marketing,Product Launch,ENT,US,745.57,149114,1520,125,88,33,27,3,237.82,5.96,0.0102,0.0823,839.97
2024-01-18,Google Ads,Q4 Holiday,SMB,US,5122.74,341516,11716,1793,1387,501,430,101,50.59,2.86,0.0343,0.1531,493.18
2024-01-18,Google Ads,Q4 Holiday,MM,EU,4239.32,282621,9424,485,358,96,86,16,263.92,8.74,0.0333,0.0515,283.18
2024-01-18,Google Ads,Q2 Demo,ENT,Canada,6628.84,441922,16935,840,606,213,157,27,241.53,7.89,0.0383,0.0496,827.04
2024-01-18,Facebook Ads,Q3 Feature,SMB,APAC,474.28,59285,1200,128,78,16,11,2,201.97,3.7,0.0203,0.1066,122.78
2024-01-18,Facebook Ads,Q2 Demo,MM,EU,3056.65,382081,8451,661,438,132,104,22,133.88,4.62,0.0221,0.0783,559.22
2024-01-18,Facebook Ads,Q1 Brand,ENT,EU,3283.3,410412,6905,401,292,67,48,5,612.41,8.18,0.0168,0.0581,325.58
2024-01-18,LinkedIn,Q4 Holiday,SMB,APAC,457.31,18292,1068,133,106,26,19,4,101.8,3.41,0.0584,0.1254,244.57
2024-01-18,LinkedIn,Q3 Feature,MM,US,426.56,17062,659,57,35,10,9,1,254.99,7.41,0.0386,0.0873,293.13
2024-01-18,LinkedIn,Q3 Feature,ENT,APAC,2218.47,88738,4944,317,224,63,46,4,453.35,6.98,0.0557,0.0642,440.16
2024-01-18,Content Marketing,Product Launch,SMB,Canada,961.45,192289,3455,351,240,87,74,14,67.6,2.74,0.018,0.1017,368.81
2024-01-18,Content Marketing,Product Launch,MM,APAC,827.05,165409,1195,79,56,13,9,2,397.31,10.34,0.0072,0.0669,187.77
2024-01-18,Content Marketing,Q1 Brand,ENT,US,701.77,140353,2092,43,33,7,5,1,570.78,16.28,0.0149,0.0206,349.4
2024-01-19,Google Ads,Q3 Feature,SMB,EU,4335.08,289005,8325,947,639,178,141,47,91.46,4.58,0.0288,0.1138,272.34
2024-01-19,Google Ads,Webinar Series,MM,APAC,5427.33,361822,13188,1416,973,244,212,32,164.85,3.83,0.0364,0.1074,453.97
2024-01-19,Google Ads,Q1 Brand,ENT,US,8235.96,549064,16889,1032,750,242,172,27,299.61,7.98,0.0308,0.0611,666.53
2024-01-19,Facebook Ads,Webinar Series,SMB,Canada,1808.71,226088,4578,564,415,86,62,20,86.78,3.21,0.0203,0.1232,287.08
2024-01-19,Facebook Ads,Q3 Feature,MM,APAC,2634.68,329334,6829,325,218,77,64,10,253.77,8.09,0.0207,0.0477,294.55
2024-01-19,Facebook Ads,Q4 Holiday,ENT,US,2548.59,318573,5815,315,237,60,42,5,467.78,8.08,0.0183,0.0542,426.55
2024-01-19,LinkedIn,Q4 Holiday,SMB,EU,699.21,27968,1068,73,47,10,8,2,247.29,9.51,0.0382,0.0688,100.09
2024-01-19,LinkedIn,Q3 Feature,MM,US,628.34,25133,1408,92,73,26,20,4,154.89,6.76,0.056,0.066,483.2
2024-01-19,LinkedIn,Product Launch,ENT,Canada,2028.51,81140,3847,280,213,70,51,8,238.74,7.23,0.0474,0.0729,836.72
2024-01-19,Content Marketing,Q1 Brand,SMB,EU,1167.05,233409,3353,330,226,65,53,9,116.78,3.53,0.0144,0.0986,213.07
2024-01-19,Content Marketing,Q3 Feature,MM,Canada,933.62,186724,2645,231,151,55,48,11,83.38,4.04,0.0142,0.0874,898.47
2024-01-19,Content Marketing,Q1 Brand,ENT,APAC,1251.27,250253,3142,214,159,56,47,6,181.79,5.84,0.0126,0.0682,1099.17
2024-01-20,Google Ads,Webinar Series,SMB,APAC,5271.53,351435,9109,1224,934,226,181,39,133.38,4.31,0.0259,0.1344,186.43
2024-01-20,Google Ads,Product Launch,MM,US,5741.67,382777,15336,2073,1454,377,306,74,76.97,2.77,0.0401,0.1352,973.46
2024-01-20,Google Ads,Product Launch,ENT,APAC,6130.01,408667,15393,1067,674,197,138,23,260.21,5.74,0.0377,0.0693,767.62
2024-01-20,Facebook Ads,Webinar Series,SMB,APAC,3828.45,478556,7797,1297,831,258,218,50,76.43,2.95,0.0163,0.1664,326.11
2024-01-20,Facebook Ads,Product Launch,MM,Canada,1804.12,225514,4911,533,379,76,65,11,157.98,3.38,0.0218,0.1087,473.75
2024-01-20,Facebook Ads,Q3 Feature,ENT,Canada,1550.14,193767,3017,130,101,40,31,3,396.05,11.89,0.0156,0.0432,503.99
2024-01-20,LinkedIn,Product Launch,SMB,APAC,845.39,33815,1400,179,121,34,28,8,98.83,4.71,0.0414,0.1281,251.97
2024-01-20,LinkedIn,Webinar Series,MM,EU,733.31,29332,1168,98,68,22,16,2,273.93,7.44,0.0398,0.0843,272.8
2024-01-20,LinkedIn,Q2 Demo,ENT,Canada,2771.05,110842,6989,565,415,150,113,21,131.44,4.9,0.0631,0.0809,1520.57
2024-01-20,Content Marketing,Product Launch,SMB,Canada,997.89,199577,3779,605,448,160,129,28,35.55,1.65,0.0189,0.1602,702.15
2024-01-20,Content Marketing,Product Launch,MM,EU,657.49,131498,1896,119,73,17,14,1,356.44,5.52,0.0144,0.0628,209.41
2024-01-20,Content Marketing,Webinar Series,ENT,APAC,1056.95,211390,3536,275,208,46,36,4,246.06,3.84,0.0167,0.0779,811.82
2024-01-21,Google Ads,Q4 Holiday,SMB,US,4441.69,296112,12620,2370,1509,411,315,103,43.03,1.87,0.0426,0.1878,579.94
2024-01-21,Google Ads,Q3 Feature,MM,APAC,4208.33,280555,11334,391,308,77,60,12,333.59,10.76,0.0404,0.0345,223.83
2024-01-21,Google Ads,Q2 Demo,ENT,Canada,5770.4,384693,12029,390,244,52,44,2,2021.93,14.78,0.0313,0.0325,97.92
2024-01-21,Facebook Ads,Webinar Series,SMB,APAC,128.72,16089,311,47,29,9,7,2,63.45,2.71,0.0194,0.1524,393.0
2024-01-21,Facebook Ads,Q4 Holiday,MM,Canada,3766.08,470760,11725,909,593,148,130,25,150.48,4.14,0.0249,0.0776,497.4
2024-01-21,Facebook Ads,Q4 Holiday,ENT,EU,2159.72,269964,4402,200,151,32,25,5,426.81,10.79,0.0163,0.0454,467.59
2024-01-21,LinkedIn,Webinar Series,SMB,Canada,15.15,606,32,4,2,0,0,0,15.15,3.22,0.053,0.1465,327.66
2024-01-21,LinkedIn,Product Launch,MM,EU,640.48,25619,1175,90,59,20,18,3,198.03,7.04,0.0459,0.0774,377.73
2024-01-21,LinkedIn,Product Launch,ENT,US,2397.13,95885,3232,175,121,48,39,4,555.46,13.63,0.0337,0.0544,359.06
2024-01-21,Content Marketing,Q3 Feature,SMB,APAC,757.47,151494,2129,222,144,53,43,9,78.03,3.4,0.0141,0.1046,319.38
2024-01-21,Content Marketing,Q1 Brand,MM,EU,695.25,139050,2111,190,116,39,32,7,94.49,3.65,0.0152,0.0903,792.72
2024-01-21,Content Marketing,Product Launch,ENT,APAC,975.21,195041,2440,75,59,22,18,2,357.06,12.89,0.0125,0.031,559.13
2024-01-22,Google Ads,Q2 Demo,SMB,EU,1455.6,97040,2710,385,236,71,61,21,67.03,3.77,0.0279,0.1423,371.98
2024-01-22,Google Ads,Q2 Demo,MM,US,4029.14,268609,9290,603,393,91,70,15,256.34,6.68,0.0346,0.0649,291.58
2024-01-22,Google Ads,Q1 Brand,ENT,EU,5184.01,345600,16026,878,682,255,190,27,190.77,5.9,0.0464,0.0548,1047.41
2024-01-22,Facebook Ads,Q4 Holiday,SMB,US,3317.47,414683,8240,970,758,233,186,39,83.32,3.42,0.0199,0.1178,299.06
2024-01-22,Facebook Ads,Q4 Holiday,MM,Canada,3298.75,412344,7006,488,369,145,107,26,124.85,6.75,0.017,0.0698,599.73
2024-01-22,Facebook Ads,Product Launch,ENT,EU,1169.23,146153,3040,168,122,44,34,6,178.27,6.94,0.0208,0.0554,1120.89
2024-01-22,LinkedIn,Product Launch,SMB,Canada,513.57,20542,1082,148,112,29,25,5,95.49,3.45,0.0527,0.1375,260.8
2024-01-22,LinkedIn,Q4 Holiday,MM,Canada,446.89,17875,882,59,45,15,11,1,224.35,7.57,0.0494,0.0669,333.3
2024-01-22,LinkedIn,Q2 Demo,ENT,EU,3031.26,121250,4291,216,171,48,43,8,361.36,14.03,0.0354,0.0504,552.46
2024-01-22,Content Marketing,Product Launch,SMB,US,1344.62,268924,5189,400,241,75,60,14,93.45,3.36,0.0193,0.0772,266.52
2024-01-22,Content Marketing,Q1 Brand,MM,Canada,1173.89,234777,3751,317,202,75,64,12,97.17,3.7,0.016,0.0847,770.83
2024-01-22,Content Marketing,Q2 Demo,ENT,EU,1542.36,308472,4951,225,171,50,38,3,435.98,6.85,0.0161,0.0454,457.74
2024-01-23,Google Ads,Product Launch,SMB,Canada,6945.49,463032,16132,1355,1006,367,264,59,116.76,5.12,0.0348,0.084,213.11
2024-01-23,Google Ads,Q1 Brand,MM,EU,4152.07,276804,8892,569,427,141,116,13,300.47,7.28,0.0321,0.0641,248.61
2024-01-23,Google Ads,Q1 Brand,ENT,Canada,6497.47,433164,13852,776,564,127,106,15,409.93,8.37,0.032,0.0561,486.88
2024-01-23,Facebook Ads,Q2 Demo,SMB,Canada,4194.67,524334,8134,858,658,168,139,38,108.74,4.89,0.0155,0.1055,228.9
2024-01-23,Facebook Ads,Product Launch,MM,APAC,3126.38,390797,10846,607,368,96,79,13,226.58,5.15,0.0278,0.056,330.02
2024-01-23,Facebook Ads,Q4 Holiday,ENT,Canada,3723.61,465451,10551,335,262,87,71,12,298.83,11.09,0.0227,0.0318,668.28
2024-01-23,LinkedIn,Webinar Series,SMB,Canada,473.47,18938,686,109,77,21,19,4,100.91,4.32,0.0362,0.1599,246.75
2024-01-23,LinkedIn,Q2 Demo,MM,Canada,462.49,18499,675,50,38,10,8,1,240.29,9.17,0.0365,0.0747,311.12
2024-01-23,LinkedIn,Q4 Holiday,ENT,APAC,2369.41,94776,4789,172,131,33,29,5,438.78,13.75,0.0505,0.036,454.81
2024-01-23,Content Marketing,Q2 Demo,SMB,APAC,1101.85,220370,2878,251,162,32,26,6,165.43,4.39,0.0131,0.0872,150.13
2024-01-23,Content Marketing,Webinar Series,MM,Canada,1239.98,247996,2517,137,103,21,19,2,414.18,9.0,0.0102,0.0547,180.08
2024-01-23,Content Marketing,Product Launch,ENT,EU,1128.49,225698,3994,253,161,34,26,4,276.46,4.45,0.0177,0.0635,722.43
2024-01-24,Google Ads,Q3 Feature,SMB,Canada,5105.08,340338,14679,1271,786,300,250,65,77.79,4.02,0.0431,0.0866,320.37
2024-01-24,Google Ads,Q1 Brand,MM,APAC,5979.92,398661,21453,784,538,191,156,27,221.1,7.62,0.0538,0.0366,338.21
2024-01-24,Google Ads,Q2 Demo,ENT,APAC,4793.83,319588,13317,987,709,241,180,34,140.08,4.85,0.0417,0.0742,1426.74
2024-01-24,Facebook Ads,Q3 Feature,SMB,APAC,2034.5,254312,5116,566,413,161,132,17,118.28,3.59,0.0201,0.1108,210.36
2024-01-24,Facebook Ads,Webinar Series,MM,US,3043.6,380450,10188,662,431,117,93,19,156.9,4.59,0.0268,0.0651,477.01
2024-01-24,Facebook Ads,Q2 Demo,ENT,EU,2779.81,347475,4075,231,151,36,29,3,837.01,12.01,0.0117,0.0568,237.95
2024-01-24,LinkedIn,Q2 Demo,SMB,Canada,438.16,17526,670,88,61,16,14,4,97.38,4.97,0.0382,0.1315,255.72
2024-01-24,LinkedIn,Product Launch,MM,EU,344.17,13766,595,34,23,7,6,1,264.65,9.84,0.0433,0.0587,282.39
2024-01-24,LinkedIn,Product Launch,ENT,EU,2950.6,118023,5246,206,141,39,35,3,802.14,14.28,0.0445,0.0394,248.33
2024-01-24,Content Marketing,Q1 Brand,SMB,Canada,1231.61,246321,4826,739,584,212,149,33,37.05,1.67,0.0196,0.1532,673.82
2024-01-24,Content Marketing,Q4 Holiday,MM,APAC,855.08,171016,2640,313,195,54,42,10,84.79,2.73,0.0154,0.1187,883.5
2024-01-24,Content Marketing,Webinar Series,ENT,Canada,733.56,146711,2065,150,92,19,15,2,352.42,4.88,0.0141,0.0728,566.51
2024-01-25,Google Ads,Q4 Holiday,SMB,US,5252.98,350198,13340,1077,774,156,129,41,126.66,4.88,0.0381,0.0807,196.38
2024-01-25,Google Ads,Q2 Demo,MM,Canada,5310.09,354005,14270,1272,794,302,215,48,109.28,4.17,0.0403,0.0892,685.3
2024-01-25,Google Ads,Q4 Holiday,ENT,US,3284.41,218960,7830,387,255,75,61,8,369.08,8.47,0.0358,0.0495,540.89
2024-01-25,Facebook Ads,Webinar Series,SMB,Canada,1040.61,130076,2982,449,345,117,92,28,35.97,2.31,0.0229,0.1508,694.12
2024-01-25,Facebook Ads,Q4 Holiday,MM,US,1806.36,225795,5346,556,383,137,119,20,87.52,3.25,0.0237,0.104,855.91
2024-01-25,Facebook Ads,Q3 Feature,ENT,APAC,1180.69,147586,2542,57,41,14,11,2,542.53,20.67,0.0172,0.0225,367.64
2024-01-25,LinkedIn,Q4 Holiday,SMB,Canada,281.81,11272,465,37,29,7,5,1,206.1,7.55,0.0413,0.0802,120.3
2024-01-25,LinkedIn,Webinar Series,MM,EU,509.92,20396,888,40,25,7,5,1,379.57,12.45,0.0435,0.0461,196.59
2024-01-25,LinkedIn,Q4 Holiday,ENT,EU,2482.43,99297,5912,186,148,43,36,4,519.11,13.34,0.0595,0.0315,384.27
2024-01-25,Content Marketing,Q3 Feature,SMB,Canada,986.21,197241,2280,274,217,60,42,9,102.4,3.6,0.0116,0.1202,243.15
2024-01-25,Content Marketing,Q4 Holiday,MM,US,973.49,194698,2704,199,131,49,36,9,102.23,4.88,0.0139,0.0738,732.67
2024-01-25,Content Marketing,Q4 Holiday,ENT,APAC,971.97,194393,3049,163,125,49,37,6,145.93,5.95,0.0157,0.0536,1369.53
2024-01-26,Google Ads,Product Launch,SMB,Canada,4839.05,322603,12302,780,552,127,103,20,241.51,6.2,0.0381,0.0634,102.52
2024-01-26,Google Ads,Product Launch,MM,EU,7359.22,490614,18031,1347,890,224,165,41,178.33,5.46,0.0368,0.0747,419.56
2024-01-26,Google Ads,Q4 Holiday,ENT,EU,4747.78,316518,10032,203,145,33,26,4,1049.96,23.3,0.0317,0.0203,189.48
2024-01-26,Facebook Ads,Webinar Series,SMB,US,2794.71,349339,10248,1337,954,309,229,67,41.36,2.09,0.0293,0.1305,603.52
2024-01-26,Facebook Ads,Q4 Holiday,MM,US,2534.69,316836,6202,889,574,225,198,27,91.06,2.85,0.0196,0.1435,822.62
2024-01-26,Facebook Ads,Q1 Brand,ENT,Canada,3265.89,408235,11053,492,373,95,83,13,246.88,6.63,0.0271,0.0446,809.11
2024-01-26,LinkedIn,Q2 Demo,SMB,Canada,575.42,23016,1029,165,118,32,24,6,94.11,3.48,0.0447,0.1605,264.64
2024-01-26,LinkedIn,Q2 Demo,MM,US,627.96,25118,966,82,57,18,15,1,381.57,7.58,0.0385,0.0858,195.56
2024-01-26,LinkedIn,Q3 Feature,ENT,Canada,1972.55,78902,3753,217,155,60,44,7,259.37,9.09,0.0476,0.0578,770.09
2024-01-26,Content Marketing,Q3 Feature,SMB,EU,1349.74,269948,3883,447,313,102,90,27,49.73,3.02,0.0144,0.1151,501.66
2024-01-26,Content Marketing,Q4 Holiday,MM,APAC,994.39,198877,2751,294,217,49,37,8,111.53,3.38,0.0138,0.107,671.44
2024-01-26,Content Marketing,Q3 Feature,ENT,Canada,1343.62,268723,3602,131,104,21,18,2,548.08,10.2,0.0134,0.0366,363.91
2024-01-27,Google Ads,Q3 Feature,SMB,Canada,6429.69,428645,16542,2416,1808,413,351,96,66.31,2.66,0.0386,0.1461,376.01
2024-01-27,Google Ads,Q3 Feature,MM,US,6045.65,403043,17442,1640,1185,258,205,44,134.75,3.69,0.0433,0.094,555.58
2024-01-27,Google Ads,Q4 Holiday,ENT,US,4755.4,317026,9442,376,252,56,48,7,676.18,12.63,0.0298,0.0399,294.78
2024-01-27,Facebook Ads,Product Launch,SMB,US,3030.19,378773,8497,877,614,220,185,44,68.29,3.45,0.0224,0.1033,365.08
2024-01-27,Facebook Ads,Q3 Feature,MM,EU,1392.44,174055,2950,181,138,53,41,6,206.01,7.67,0.0169,0.0615,363.05
2024-01-27,Facebook Ads,Product Launch,ENT,US,2721.61,340201,7665,206,150,59,48,7,382.33,13.2,0.0225,0.0269,522.11
2024-01-27,LinkedIn,Product Launch,SMB,US,772.13,30885,1026,11,8,2,1,0,772.13,66.61,0.0332,0.0113,15.19
2024-01-27,LinkedIn,Q1 Brand,MM,EU,278.93,11157,580,58,44,13,11,2,113.47,4.79,0.052,0.1002,659.99
2024-01-27,LinkedIn,Q2 Demo,ENT,US,2196.21,87848,3550,176,115,26,21,2,1045.44,12.47,0.0404,0.0496,190.31
2024-01-27,Content Marketing,Webinar Series,SMB,EU,812.14,162428,2443,377,231,85,59,11,68.72,2.15,0.015,0.1544,362.78
2024-01-27,Content Marketing,Q2 Demo,MM,EU,1247.53,249505,3093,198,133,33,29,5,225.45,6.28,0.0124,0.0642,331.66
2024-01-27,Content Marketing,Q4 Holiday,ENT,US,1308.23,261645,3403,162,126,34,31,5,235.38,8.07,0.013,0.0476,848.69
2024-01-28,Google Ads,Webinar Series,SMB,EU,5398.04,359869,11127,358,260,88,62,15,356.84,15.06,0.0309,0.0322,69.06
2024-01-28,Google Ads,Q4 Holiday,MM,APAC,5783.37,385557,11291,955,718,280,235,47,121.07,6.05,0.0293,0.0846,618.46
2024-01-28,Google Ads,Q3 Feature,ENT,EU,4073.52,271568,8904,527,321,87,77,14,280.74,7.72,0.0328,0.0592,711.41
2024-01-28,Facebook Ads,Webinar Series,SMB,US,167.48,20935,420,28,19,5,3,0,167.48,5.85,0.0201,0.0681,133.16
2024-01-28,Facebook Ads,Q2 Demo,MM,APAC,2546.75,318343,8216,721,463,153,122,25,98.38,3.53,0.0258,0.0878,761.35
2024-01-28,Facebook Ads,Q1 Brand,ENT,US,2726.98,340872,7315,472,311,70,58,11,234.33,5.77,0.0215,0.0646,852.49
2024-01-28,LinkedIn,Q3 Feature,SMB,Canada,326.07,13042,719,55,41,9,8,2,113.11,5.88,0.0551,0.0772,220.02
2024-01-28,LinkedIn,Q4 Holiday,MM,EU,324.3,12972,418,15,12,2,1,0,324.3,20.3,0.0323,0.0381,90.38
2024-01-28,LinkedIn,Q1 Brand,ENT,EU,1885.7,75428,2719,31,22,7,4,0,1885.7,59.96,0.0361,0.0116,75.1
2024-01-28,Content Marketing,Q1 Brand,SMB,APAC,1161.42,232283,3455,665,440,156,133,34,33.31,1.74,0.0149,0.1926,749.51
2024-01-28,Content Marketing,Product Launch,MM,US,1131.54,226308,3407,327,204,51,36,8,138.94,3.45,0.0151,0.0961,538.81
2024-01-28,Content Marketing,Webinar Series,ENT,US,1294.26,258851,3306,58,39,7,5,0,1294.26,22.27,0.0128,0.0176,144.32
2024-01-29,Google Ads,Q3 Feature,SMB,Canada,5247.14,349809,12367,1561,1180,344,268,70,74.57,3.36,0.0354,0.1262,334.25
2024-01-29,Google Ads,Product Launch,MM,APAC,4406.26,293750,9911,616,429,150,119,20,219.77,7.15,0.0337,0.0622,340.27
2024-01-29,Google Ads,Q1 Brand,ENT,APAC,5031.33,335421,12281,381,244,55,45,6,833.13,13.17,0.0366,0.0311,239.06
2024-01-29,Facebook Ads,Q1 Brand,SMB,Canada,3393.27,424158,10880,1433,1042,289,241,55,60.67,2.37,0.0257,0.1317,411.05
2024-01-29,Facebook Ads,Q4 Holiday,MM,US,2189.14,273642,4096,304,211,79,67,14,148.83,7.18,0.015,0.0744,502.94
2024-01-29,Facebook Ads,Q4 Holiday,ENT,APAC,1910.92,238864,4628,234,151,45,38,6,299.59,8.16,0.0194,0.0506,666.57
2024-01-29,LinkedIn,Product Launch,SMB,Canada,461.99,18479,772,87,62,17,12,4,114.83,5.27,0.0418,0.1135,216.72
2024-01-29,LinkedIn,Product Launch,MM,EU,459.85,18394,623,56,36,14,10,2,201.14,8.12,0.0339,0.0907,371.87
2024-01-29,LinkedIn,Q4 Holiday,ENT,EU,1200.94,48037,2361,189,116,37,33,3,324.51,6.33,0.0492,0.0804,615.32
2024-01-29,Content Marketing,Product Launch,SMB,APAC,1164.61,232922,3087,373,297,104,76,21,54.66,3.12,0.0133,0.121,456.34
2024-01-29,Content Marketing,Webinar Series,MM,Canada,1541.3,308260,4447,432,317,73,59,8,173.32,3.56,0.0144,0.0973,431.73
2024-01-29,Content Marketing,Q4 Holiday,ENT,Canada,998.09,199618,3929,232,150,49,36,5,189.66,4.28,0.0197,0.0593,1053.52
2024-01-30,Google Ads,Product Launch,SMB,APAC,6323.5,421566,13420,1383,948,195,155,40,154.48,4.57,0.0318,0.1031,160.83
2024-01-30,Google Ads,Q3 Feature,MM,EU,3805.74,253716,9482,586,459,183,129,17,213.39,6.49,0.0374,0.0618,350.46
2024-01-30,Google Ads,Q1 Brand,ENT,APAC,4025.94,268396,11876,846,663,258,211,27,144.48,4.75,0.0442,0.0713,1383.29
2024-01-30,Facebook Ads,Q4 Holiday,SMB,EU,4191.96,523994,9238,1243,835,276,207,35,118.37,3.37,0.0176,0.1346,210.21
2024-01-30,Facebook Ads,Q4 Holiday,MM,Canada,3014.27,376784,6097,428,338,107,84,19,157.26,7.04,0.0162,0.0702,475.92
2024-01-30,Facebook Ads,Q3 Feature,ENT,US,3549.23,443653,13547,513,344,130,116,20,171.08,6.91,0.0305,0.0379,1168.04
2024-01-30,LinkedIn,Q4 Holiday,SMB,APAC,462.18,18487,985,113,79,19,15,5,90.54,4.06,0.0533,0.1154,275.13
2024-01-30,LinkedIn,Q2 Demo,MM,Canada,389.86,15594,557,39,24,5,4,1,386.5,9.82,0.0358,0.0712,193.05
2024-01-30,LinkedIn,Q2 Demo,ENT,APAC,697.89,27915,1306,73,49,16,14,2,302.21,9.45,0.0468,0.0566,660.8
2024-01-30,Content Marketing,Q3 Feature,SMB,APAC,714.35,142869,2324,288,189,53,38,11,61.89,2.48,0.0163,0.1239,402.93
2024-01-30,Content Marketing,Q3 Feature,MM,APAC,1104.3,220860,2990,190,151,37,28,5,193.95,5.79,0.0135,0.0638,385.69
2024-01-30,Content Marketing,Webinar Series,ENT,US,691.02,138203,1762,120,92,26,20,3,197.48,5.74,0.0128,0.0683,1011.76
2024-01-31,Google Ads,Webinar Series,SMB,EU,6791.16,452744,12736,1315,886,337,290,79,85.58,5.16,0.0281,0.1033,291.13
2024-01-31,Google Ads,Q1 Brand,MM,EU,7189.6,479306,11004,722,512,175,128,26,267.74,9.95,0.023,0.0656,279.12
2024-01-31,Google Ads,Product Launch,ENT,Canada,5627.6,375173,16811,1004,662,227,193,20,277.29,5.6,0.0448,0.0598,720.27
2024-01-31,Facebook Ads,Q4 Holiday,SMB,EU,3033.33,379165,6133,226,177,65,54,14,215.56,13.41,0.0162,0.0369,114.98
2024-01-31,Facebook Ads,Product Launch,MM,Canada,2679.33,334916,9103,778,580,216,163,35,74.66,3.44,0.0272,0.0855,1003.51
2024-01-31,Facebook Ads,Product Launch,ENT,Canada,2464.04,308005,6825,208,165,61,51,5,420.52,11.83,0.0222,0.0305,474.6
2024-01-31,LinkedIn,Q4 Holiday,SMB,US,591.55,23662,1421,170,115,26,22,6,90.91,3.47,0.0601,0.1198,273.98
2024-01-31,LinkedIn,Q1 Brand,MM,APAC,357.5,14300,829,65,42,14,12,2,132.03,5.49,0.058,0.0786,567.06
2024-01-31,LinkedIn,Q2 Demo,ENT,Canada,2250.33,90013,4090,204,152,56,41,5,413.63,10.98,0.0454,0.0501,482.52
2024-01-31,Content Marketing,Product Launch,SMB,EU,1073.09,214618,4112,345,267,61,47,11,96.4,3.1,0.0192,0.0841,258.33
2024-01-31,Content Marketing,Q3 Feature,MM,APAC,1208.04,241608,3339,352,228,74,60,13,88.74,3.43,0.0138,0.1054,844.13
2024-01-31,Content Marketing,Q4 Holiday,ENT,APAC,1020.92,204184,2670,93,62,20,15,1,560.67,10.93,0.0131,0.035,355.72
2024-02-01,Google Ads,Q4 Holiday,SMB,APAC,4056.1,270406,12367,1245,918,244,174,28,141.57,3.26,0.0457,0.1007,175.59
2024-02-01,Google Ads,Q3 Feature,MM,Canada,5811.59,387439,13144,1489,1081,259,203,49,116.27,3.9,0.0339,0.1133,644.04
2024-02-01,Google Ads,Q3 Feature,ENT,APAC,4379.8,291986,10751,382,262,103,74,8,487.15,11.46,0.0368,0.0355,409.55
2024-02-01,Facebook Ads,Q3 Feature,SMB,EU,1671.69,208960,4243,740,548,156,120,26,63.46,2.26,0.0203,0.1745,392.95
2024-02-01,Facebook Ads,Q1 Brand,MM,EU,1503.47,187933,3270,255,166,42,35,5,296.62,5.89,0.0174,0.078,251.85
2024-02-01,Facebook Ads,Q3 Feature,ENT,US,3087.58,385947,8330,406,251,80,66,10,299.63,7.6,0.0216,0.0487,666.49
2024-02-01,LinkedIn,Product Launch,SMB,EU,240.08,9603,503,75,55,17,13,2,91.09,3.19,0.0525,0.1492,273.45
2024-02-01,LinkedIn,Q2 Demo,MM,EU,631.12,25244,786,58,42,14,12,2,248.76,10.72,0.0312,0.0748,300.49
2024-02-01,LinkedIn,Product Launch,ENT,Canada,1885.3,75412,3364,90,62,24,19,3,594.83,20.73,0.0446,0.027,335.23
2024-02-01,Content Marketing,Q3 Feature,SMB,APAC,884.39,176877,2876,255,191,73,57,14,63.04,3.46,0.0163,0.0889,395.55
2024-02-01,Content Marketing,Q1 Brand,MM,EU,868.97,173794,1769,215,157,39,32,8,103.55,4.03,0.0102,0.122,723.27
2024-02-01,Content Marketing,Q3 Feature,ENT,EU,1107.75,221550,3700,146,94,20,15,1,559.43,7.57,0.0167,0.0395,356.51
2024-02-02,Google Ads,Q3 Feature,SMB,EU,6023.08,401538,18234,1807,1428,525,452,118,50.84,3.33,0.0454,0.0991,490.71
2024-02-02,Google Ads,Q3 Feature,MM,US,2899.37,193291,7044,803,600,182,130,29,97.84,3.61,0.0364,0.114,765.55
2024-02-02,Google Ads,Product Launch,ENT,EU,6024.99,401666,13469,890,582,159,140,30,194.76,6.77,0.0335,0.0661,1025.92
2024-02-02,Facebook Ads,Q3 Feature,SMB,US,4106.96,513370,11584,2283,1483,505,397,84,48.64,1.8,0.0226,0.1971,513.01
2024-02-02,Facebook Ads,Q1 Brand,MM,APAC,4992.52,624064,10567,706,486,99,75,17,281.91,7.07,0.0169,0.0668,265.04
