deal_id,account,segment,owner,stage,amount,created_at,expected_close,last_stage_change,days_in_stage,probability,expected_value,status,source_channel
DEAL_0180,Account_088,SMB,David Wilson,Closed_Lost,25390.46,2024-11-29,2025-02-03,2025-01-02,271,0.0,0.0,Closed_Lost,Inbound
DEAL_0181,Account_485,SMB,Eva Brown,Demo,29907.55,2024-11-27,2025-02-06,2025-01-26,247,0.436,13044.28,Open,LinkedIn
DEAL_0182,Account_252,ENT,Frank Miller,Closed_Lost,88461.31,2024-07-02,2024-08-08,2024-08-07,419,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0183,Account_051,ENT,Frank Miller,Negotiation,440467.75,2024-04-26,2024-08-17,2024-06-09,478,0.696,306377.77,Open,Google Ads
DEAL_0184,Account_439,SMB,Bob Smith,Discovery,20362.49,2025-03-22,2025-06-26,2025-04-10,173,0.222,4513.15,Open,Facebook Ads
DEAL_0185,Account_143,ENT,Bob Smith,Closed_Lost,85376.49,2025-02-21,2025-05-27,2025-03-15,199,0.0,0.0,Closed_Lost,Inbound
DEAL_0186,Account_134,ENT,David Wilson,Closed_Won,652102.92,2025-07-16,2026-01-02,2025-08-01,60,1.0,652102.92,Closed_Won,Inbound
DEAL_0187,Account_131,SMB,Frank Miller,Closed_Won,19210.97,2024-06-20,2024-08-10,2024-08-19,407,1.0,19210.97,Closed_Won,Content Marketing
DEAL_0188,Account_376,ENT,Carol Davis,Demo,179775.38,2025-03-06,2025-05-23,2025-04-15,168,0.511,91855.38,Open,Inbound
DEAL_0189,Account_332,ENT,Eva Brown,Demo,940610.01,2024-09-14,2025-04-06,2024-10-26,339,0.496,466793.97,Open,Referral
DEAL_0190,Account_223,SMB,David Wilson,Closed_Won,26210.27,2025-04-26,2025-08-14,2025-06-15,107,1.0,26210.27,Closed_Won,Google Ads
DEAL_0191,Account_273,ENT,Alice Johnson,Demo,202121.14,2025-07-13,2025-11-19,2025-07-20,72,0.367,74255.28,Open,Inbound
DEAL_0192,Account_046,ENT,Carol Davis,Closed_Won,126479.42,2025-07-25,2025-11-16,2025-09-03,27,0.905,114443.74,Closed_Won,LinkedIn
DEAL_0193,Account_051,MM,David Wilson,Demo,49969.53,2025-02-11,2025-06-21,2025-02-11,231,0.531,26519.59,Open,Facebook Ads
DEAL_0194,Account_373,MM,Carol Davis,Discovery,147050.78,2025-05-27,2025-09-08,2025-06-29,93,0.261,38383.51,Open,Referral
DEAL_0195,Account_444,MM,Carol Davis,Discovery,122106.53,2024-10-08,2025-06-04,2024-11-13,321,0.203,24750.65,Open,Referral
DEAL_0196,Account_163,MM,David Wilson,Closed_Lost,116093.78,2025-06-21,2025-07-17,2025-07-01,91,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0197,Account_066,MM,Carol Davis,Closed_Lost,19563.0,2024-08-14,2024-11-03,2024-09-20,375,0.0,0.0,Closed_Lost,Google Ads
DEAL_0198,Account_074,ENT,David Wilson,Closed_Lost,73807.9,2025-04-24,2025-08-06,2025-05-02,151,0.0,0.0,Closed_Lost,Referral
DEAL_0199,Account_328,ENT,Carol Davis,Negotiation,506102.96,2025-08-07,2026-05-29,2025-09-22,8,0.674,341351.93,Open,Inbound
DEAL_0200,Account_094,SMB,David Wilson,Closed_Lost,17477.29,2024-07-29,2024-11-16,2024-08-27,399,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0201,Account_220,MM,Eva Brown,Closed_Lost,62448.68,2024-12-11,2025-02-04,2025-02-09,233,0.0,0.0,Closed_Lost,Inbound
DEAL_0202,Account_395,SMB,Carol Davis,Negotiation,22597.34,2025-07-03,2025-11-18,2025-07-29,63,0.776,17537.12,Open,Google Ads
DEAL_0203,Account_484,ENT,Alice Johnson,Discovery,170695.84,2025-07-14,2026-03-17,2025-07-29,63,0.253,43160.98,Open,Facebook Ads
DEAL_0204,Account_284,ENT,David Wilson,Discovery,140587.02,2025-07-06,2026-03-13,2025-07-24,68,0.259,36383.29,Open,Google Ads
DEAL_0205,Account_264,MM,Frank Miller,Closed_Lost,90540.2,2025-05-14,2025-08-03,2025-06-14,108,0.0,0.0,Closed_Lost,Inbound
DEAL_0206,Account_098,ENT,Frank Miller,Discovery,153153.66,2024-08-11,2024-10-13,2024-09-19,376,0.245,37583.27,Open,Google Ads
DEAL_0207,Account_339,ENT,Eva Brown,Closed_Won,236392.7,2024-10-12,2025-01-12,2024-11-28,306,1.0,236392.7,Closed_Won,Inbound
DEAL_0208,Account_477,ENT,Eva Brown,Discovery,93149.69,2024-06-28,2024-10-09,2024-08-10,416,0.253,23528.63,Open,Facebook Ads
DEAL_0209,Account_264,SMB,Carol Davis,Discovery,7134.65,2024-09-20,2025-06-21,2024-09-28,367,0.243,1735.23,Open,Google Ads
DEAL_0210,Account_497,MM,Alice Johnson,Closed_Won,142754.21,2024-09-07,2024-11-19,2024-09-30,365,0.927,132388.22,Closed_Won,LinkedIn
DEAL_0211,Account_248,ENT,Carol Davis,Demo,226354.8,2025-06-02,2025-10-14,2025-06-21,101,0.426,96472.25,Open,LinkedIn
DEAL_0212,Account_157,SMB,Frank Miller,Discovery,16267.59,2024-08-23,2024-12-16,2024-10-21,344,0.274,4461.99,Open,Referral
DEAL_0213,Account_004,SMB,Eva Brown,Closed_Won,14823.99,2024-05-19,2024-07-02,2024-06-10,477,1.0,14823.99,Closed_Won,Content Marketing
DEAL_0214,Account_180,MM,Frank Miller,Negotiation,90242.37,2024-10-03,2024-12-29,2024-10-03,362,0.686,61916.65,Open,Facebook Ads
DEAL_0215,Account_252,MM,Bob Smith,Negotiation,82343.48,2025-09-21,2025-12-15,2025-10-18,-18,0.68,55983.59,Open,Google Ads
DEAL_0216,Account_468,ENT,David Wilson,Closed_Lost,288176.08,2025-04-26,2025-07-07,2025-05-03,150,0.0,0.0,Closed_Lost,Google Ads
DEAL_0217,Account_192,SMB,Carol Davis,Negotiation,21095.78,2025-02-11,2025-08-10,2025-03-08,206,0.731,15421.9,Open,LinkedIn
DEAL_0218,Account_337,MM,David Wilson,Demo,146241.79,2024-12-29,2025-03-26,2025-01-26,247,0.456,66730.41,Open,Facebook Ads
DEAL_0219,Account_453,SMB,Frank Miller,Negotiation,40301.25,2024-07-13,2024-09-12,2024-08-04,422,0.792,31902.55,Open,Facebook Ads
DEAL_0220,Account_203,SMB,David Wilson,Demo,32885.35,2024-12-13,2025-02-21,2024-12-21,283,0.435,14307.2,Open,Inbound
DEAL_0221,Account_486,MM,David Wilson,Discovery,138383.89,2025-04-19,2025-12-05,2025-05-01,152,0.241,33363.77,Open,Inbound
DEAL_0222,Account_254,MM,Frank Miller,Discovery,26564.95,2024-07-26,2025-01-27,2024-08-30,396,0.245,6498.59,Open,Inbound
DEAL_0223,Account_473,SMB,Frank Miller,Negotiation,31362.53,2024-08-17,2025-02-21,2024-10-02,363,0.63,19742.81,Open,Content Marketing
DEAL_0224,Account_065,SMB,Bob Smith,Discovery,16059.89,2025-06-12,2026-03-01,2025-06-13,109,0.219,3520.89,Open,LinkedIn
DEAL_0225,Account_425,ENT,Carol Davis,Discovery,346894.03,2025-01-31,2025-04-14,2025-03-15,199,0.292,101231.16,Open,Content Marketing
DEAL_0226,Account_145,ENT,David Wilson,Discovery,172695.16,2024-07-13,2025-01-11,2024-07-31,426,0.263,45468.61,Open,Google Ads
DEAL_0227,Account_096,MM,Bob Smith,Demo,101575.23,2025-04-27,2025-12-29,2025-05-29,124,0.52,52811.08,Open,LinkedIn
DEAL_0228,Account_220,SMB,Bob Smith,Negotiation,18040.14,2025-01-20,2025-09-07,2025-03-13,201,0.734,13232.61,Open,Content Marketing
DEAL_0229,Account_097,ENT,Eva Brown,Discovery,157555.74,2024-05-04,2024-12-06,2024-05-15,503,0.252,39685.8,Open,Inbound
DEAL_0230,Account_206,ENT,Alice Johnson,Demo,1154403.6,2025-02-08,2025-05-09,2025-02-16,226,0.451,521082.2,Open,LinkedIn
DEAL_0231,Account_103,SMB,Alice Johnson,Demo,16305.79,2024-07-21,2024-09-23,2024-08-29,397,0.398,6490.48,Open,Google Ads
DEAL_0232,Account_325,MM,Bob Smith,Closed_Won,159027.18,2024-04-11,2024-07-28,2024-05-25,493,0.914,145362.7,Closed_Won,Facebook Ads
DEAL_0233,Account_219,MM,Frank Miller,Closed_Won,111680.3,2024-05-28,2024-07-12,2024-06-29,458,0.932,104089.48,Closed_Won,Google Ads
DEAL_0234,Account_483,MM,Carol Davis,Discovery,35074.43,2024-12-29,2025-05-31,2025-01-15,258,0.265,9299.28,Open,Inbound
DEAL_0235,Account_094,MM,Alice Johnson,Demo,51369.32,2024-11-07,2025-08-23,2024-11-10,324,0.469,24099.62,Open,Google Ads
DEAL_0236,Account_144,SMB,Eva Brown,Negotiation,32089.13,2025-02-25,2025-07-08,2025-03-27,187,0.791,25381.53,Open,Google Ads
DEAL_0237,Account_172,MM,Carol Davis,Demo,63853.98,2025-01-15,2025-07-19,2025-02-07,235,0.481,30705.99,Open,Google Ads
DEAL_0238,Account_380,SMB,Carol Davis,Discovery,15762.01,2025-05-20,2025-10-11,2025-06-12,110,0.189,2973.47,Open,Inbound
DEAL_0239,Account_142,ENT,Bob Smith,Closed_Lost,328042.08,2024-09-15,2024-11-04,2024-10-26,339,0.0,0.0,Closed_Lost,Referral
DEAL_0240,Account_381,MM,Eva Brown,Discovery,52010.27,2025-06-14,2025-09-15,2025-07-24,68,0.213,11089.69,Open,Google Ads
DEAL_0241,Account_229,SMB,Alice Johnson,Closed_Lost,9030.31,2025-03-19,2025-05-02,2025-05-03,150,0.0,0.0,Closed_Lost,Google Ads
DEAL_0242,Account_243,ENT,Bob Smith,Closed_Lost,634265.44,2024-10-14,2024-12-11,2024-11-29,305,0.0,0.0,Closed_Lost,Referral
DEAL_0243,Account_215,ENT,Eva Brown,Demo,155303.71,2025-08-17,2025-11-17,2025-08-29,32,0.449,69716.37,Open,Inbound
DEAL_0244,Account_323,MM,Frank Miller,Closed_Lost,277275.38,2024-10-10,2024-12-15,2024-11-07,327,0.0,0.0,Closed_Lost,Google Ads
DEAL_0245,Account_477,MM,Eva Brown,Discovery,42834.46,2024-05-24,2024-11-07,2024-06-26,461,0.251,10738.71,Open,Google Ads
DEAL_0246,Account_149,SMB,Alice Johnson,Closed_Lost,29520.78,2024-12-24,2025-04-12,2025-01-01,272,0.0,0.0,Closed_Lost,Referral
DEAL_0247,Account_273,SMB,Eva Brown,Demo,36541.34,2024-08-19,2025-02-21,2024-10-01,364,0.413,15098.83,Open,Google Ads
DEAL_0248,Account_400,SMB,David Wilson,Closed_Won,11744.71,2024-04-27,2024-09-02,2024-06-01,486,1.0,11744.71,Closed_Won,Content Marketing
DEAL_0249,Account_082,ENT,Eva Brown,Negotiation,188822.66,2025-03-03,2025-06-18,2025-03-03,211,0.75,141602.52,Open,Facebook Ads
DEAL_0250,Account_363,ENT,Frank Miller,Discovery,117104.43,2024-04-23,2024-10-16,2024-05-25,493,0.234,27446.02,Open,Referral
DEAL_0251,Account_138,MM,Eva Brown,Negotiation,147607.41,2025-02-17,2025-07-02,2025-04-03,180,0.783,115588.62,Open,Google Ads
DEAL_0252,Account_150,SMB,Alice Johnson,Demo,15494.77,2025-08-15,2026-02-27,2025-08-30,31,0.362,5612.5,Open,Inbound
DEAL_0253,Account_405,SMB,Alice Johnson,Negotiation,15826.21,2025-05-17,2025-09-23,2025-07-11,81,0.762,12056.37,Open,Inbound
DEAL_0254,Account_178,SMB,Frank Miller,Demo,18227.11,2025-06-04,2025-08-03,2025-07-15,77,0.418,7620.13,Open,Referral
DEAL_0255,Account_282,MM,Carol Davis,Negotiation,52667.15,2025-07-07,2026-03-04,2025-09-01,29,0.745,39213.16,Open,Inbound
DEAL_0256,Account_321,SMB,Alice Johnson,Closed_Won,37010.06,2024-12-03,2025-03-26,2024-12-06,298,1.0,37008.51,Closed_Won,LinkedIn
DEAL_0257,Account_276,SMB,Frank Miller,Negotiation,25786.33,2025-04-03,2025-08-06,2025-04-04,179,0.733,18904.87,Open,Referral
DEAL_0258,Account_419,SMB,David Wilson,Closed_Won,19476.28,2025-01-10,2025-06-30,2025-01-23,250,1.0,19476.28,Closed_Won,Facebook Ads
DEAL_0259,Account_414,MM,David Wilson,Negotiation,117088.42,2025-03-06,2025-09-30,2025-04-15,168,0.903,105777.21,Open,Facebook Ads
DEAL_0260,Account_462,MM,David Wilson,Demo,108183.27,2024-07-13,2024-12-14,2024-07-22,435,0.428,46256.07,Open,Google Ads
DEAL_0261,Account_442,MM,Bob Smith,Demo,43584.31,2024-06-17,2024-10-02,2024-08-08,418,0.493,21481.95,Open,Facebook Ads
DEAL_0262,Account_159,ENT,Bob Smith,Closed_Won,113049.59,2025-03-30,2025-07-10,2025-03-31,183,1.0,113049.59,Closed_Won,Facebook Ads
DEAL_0263,Account_037,MM,David Wilson,Closed_Lost,47538.49,2025-03-22,2025-04-19,2025-03-31,183,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0264,Account_373,MM,Alice Johnson,Closed_Won,39711.36,2025-06-20,2025-12-01,2025-06-28,94,1.0,39711.36,Closed_Won,Referral
DEAL_0265,Account_424,SMB,Alice Johnson,Closed_Won,13491.23,2024-09-02,2024-10-07,2024-09-09,386,1.0,13491.23,Closed_Won,Inbound
DEAL_0266,Account_138,SMB,Bob Smith,Demo,22645.38,2025-01-19,2025-10-03,2025-01-24,249,0.455,10294.17,Open,Inbound
DEAL_0267,Account_278,ENT,Frank Miller,Discovery,151601.4,2025-09-21,2026-06-10,2025-09-27,3,0.24,36311.34,Open,LinkedIn
DEAL_0268,Account_389,ENT,Eva Brown,Discovery,222886.84,2025-03-07,2025-06-10,2025-04-06,177,0.225,50137.62,Open,Content Marketing
DEAL_0269,Account_125,SMB,Alice Johnson,Negotiation,15102.57,2024-10-26,2025-04-26,2024-11-04,330,0.723,10920.8,Open,Referral
DEAL_0270,Account_023,ENT,Alice Johnson,Negotiation,151424.67,2025-05-27,2025-07-31,2025-07-18,74,0.675,102150.36,Open,Referral
DEAL_0271,Account_213,MM,Bob Smith,Discovery,130584.03,2024-04-25,2025-02-05,2024-06-17,470,0.242,31554.09,Open,Google Ads
DEAL_0272,Account_076,SMB,Carol Davis,Discovery,22321.37,2025-02-10,2025-07-29,2025-03-06,208,0.217,4839.54,Open,Inbound
DEAL_0273,Account_367,MM,Alice Johnson,Demo,259944.88,2024-09-02,2025-04-25,2024-10-28,337,0.559,145365.87,Open,Content Marketing
DEAL_0274,Account_183,SMB,Alice Johnson,Discovery,16923.05,2025-02-13,2025-05-10,2025-03-03,211,0.281,4749.49,Open,Referral
DEAL_0275,Account_471,MM,Alice Johnson,Discovery,70980.14,2024-09-26,2025-07-19,2024-11-24,310,0.29,20590.93,Open,Google Ads
DEAL_0276,Account_172,ENT,Eva Brown,Demo,253073.64,2025-04-01,2025-09-17,2025-05-04,149,0.454,115019.26,Open,Facebook Ads
DEAL_0277,Account_419,ENT,Carol Davis,Closed_Won,34772.56,2025-04-30,2025-08-15,2025-06-08,114,0.912,31717.43,Closed_Won,LinkedIn
DEAL_0278,Account_478,SMB,Carol Davis,Negotiation,25257.83,2024-05-07,2024-12-22,2024-05-30,488,0.765,19319.71,Open,Inbound
DEAL_0279,Account_076,SMB,Carol Davis,Discovery,13618.91,2025-05-01,2026-01-15,2025-06-11,111,0.232,3156.6,Open,Facebook Ads
DEAL_0280,Account_296,MM,David Wilson,Closed_Won,104538.59,2024-05-29,2024-07-15,2024-06-05,482,0.862,90078.7,Closed_Won,Inbound
DEAL_0281,Account_094,MM,David Wilson,Demo,81265.86,2025-06-30,2025-11-19,2025-07-08,84,0.506,41096.79,Open,LinkedIn
DEAL_0282,Account_499,MM,David Wilson,Closed_Won,94516.07,2024-07-23,2024-12-23,2024-09-05,390,1.0,94516.07,Closed_Won,Referral
DEAL_0283,Account_335,ENT,Bob Smith,Negotiation,48628.58,2025-05-12,2026-02-01,2025-07-11,81,0.688,33473.8,Open,Content Marketing
DEAL_0284,Account_253,MM,Eva Brown,Closed_Lost,257239.93,2024-05-09,2024-08-05,2024-06-12,475,0.0,0.0,Closed_Lost,Referral
DEAL_0285,Account_216,SMB,Eva Brown,Closed_Won,47045.44,2025-07-07,2026-01-01,2025-08-21,40,0.939,44171.71,Closed_Won,Referral
DEAL_0286,Account_002,ENT,Bob Smith,Demo,164653.46,2025-07-03,2025-10-31,2025-07-26,66,0.473,77914.25,Open,Google Ads
DEAL_0287,Account_057,MM,Alice Johnson,Closed_Lost,79670.86,2024-06-02,2024-07-09,2024-07-30,427,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0288,Account_428,MM,Eva Brown,Demo,45899.49,2024-12-03,2025-05-29,2024-12-12,292,0.399,18307.83,Open,Content Marketing
DEAL_0289,Account_071,SMB,Alice Johnson,Demo,16053.71,2025-02-13,2025-04-28,2025-04-01,182,0.426,6839.61,Open,Inbound
DEAL_0290,Account_357,ENT,David Wilson,Demo,170344.08,2024-09-09,2025-05-14,2024-09-10,385,0.497,84606.05,Open,LinkedIn
DEAL_0291,Account_305,SMB,Bob Smith,Discovery,26115.96,2025-07-17,2026-01-15,2025-09-08,22,0.262,6845.38,Open,Google Ads
DEAL_0292,Account_040,SMB,Alice Johnson,Negotiation,26834.18,2025-05-09,2025-07-28,2025-05-24,129,0.666,17880.75,Open,Referral
DEAL_0293,Account_072,MM,Frank Miller,Demo,75781.17,2025-03-28,2025-09-24,2025-05-14,139,0.456,34547.51,Open,Referral
DEAL_0294,Account_173,ENT,David Wilson,Negotiation,340448.42,2024-06-06,2024-11-18,2024-07-22,435,0.67,228051.38,Open,Inbound
DEAL_0295,Account_031,ENT,Frank Miller,Discovery,47943.81,2024-12-11,2025-03-09,2024-12-20,284,0.254,12197.22,Open,Google Ads
DEAL_0296,Account_203,ENT,David Wilson,Demo,256213.83,2024-05-03,2024-08-12,2024-05-03,515,0.442,113227.98,Open,Inbound
DEAL_0297,Account_157,MM,Frank Miller,Closed_Lost,76271.6,2025-01-09,2025-04-12,2025-02-10,232,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0298,Account_194,MM,Bob Smith,Demo,56951.77,2024-12-26,2025-03-19,2025-01-28,245,0.437,24914.19,Open,Inbound
DEAL_0299,Account_095,SMB,Frank Miller,Closed_Won,26007.74,2025-08-04,2025-10-29,2025-08-29,32,0.878,22835.27,Closed_Won,Referral
DEAL_0300,Account_335,ENT,Frank Miller,Discovery,179825.93,2024-06-08,2024-12-07,2024-06-28,459,0.248,44669.91,Open,Content Marketing
DEAL_0301,Account_332,MM,David Wilson,Demo,200279.41,2025-08-06,2026-04-28,2025-08-29,32,0.437,87438.95,Open,Facebook Ads
DEAL_0302,Account_309,MM,Carol Davis,Discovery,84562.83,2025-06-16,2025-09-03,2025-07-09,83,0.273,23082.73,Open,Google Ads
DEAL_0303,Account_034,SMB,Bob Smith,Negotiation,16446.84,2025-04-17,2025-11-01,2025-04-23,160,0.853,14032.13,Open,Referral
DEAL_0304,Account_327,SMB,Alice Johnson,Negotiation,60389.24,2025-03-22,2025-10-09,2025-04-03,180,0.748,45161.05,Open,Facebook Ads
DEAL_0305,Account_248,MM,Alice Johnson,Discovery,54262.45,2025-08-16,2026-03-08,2025-10-05,-5,0.291,15772.9,Open,Google Ads
DEAL_0306,Account_385,MM,Carol Davis,Discovery,120888.26,2024-11-18,2025-01-19,2024-12-10,294,0.252,30469.79,Open,Content Marketing
DEAL_0307,Account_372,ENT,Carol Davis,Demo,542999.31,2024-11-12,2025-07-22,2024-12-07,297,0.509,276628.09,Open,Facebook Ads
DEAL_0308,Account_380,ENT,Eva Brown,Discovery,158054.12,2024-10-26,2025-04-08,2024-12-22,282,0.256,40496.35,Open,Google Ads
DEAL_0309,Account_196,ENT,David Wilson,Demo,299487.33,2025-09-06,2026-04-04,2025-10-26,-26,0.451,135156.49,Open,Referral
DEAL_0310,Account_238,SMB,Alice Johnson,Negotiation,12471.43,2025-04-18,2025-07-25,2025-05-31,122,0.68,8475.97,Open,Inbound
DEAL_0311,Account_335,SMB,Bob Smith,Demo,12676.43,2025-02-22,2025-11-15,2025-04-06,177,0.472,5985.58,Open,Inbound
DEAL_0312,Account_334,SMB,Eva Brown,Closed_Lost,13828.06,2024-04-20,2024-08-11,2024-05-28,490,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0313,Account_320,MM,David Wilson,Demo,225119.28,2024-10-18,2025-03-01,2024-11-10,324,0.514,115767.51,Open,Google Ads
DEAL_0314,Account_311,ENT,Alice Johnson,Closed_Won,55264.22,2025-01-29,2025-04-22,2025-03-09,205,0.872,48197.58,Closed_Won,Facebook Ads
DEAL_0315,Account_393,ENT,Carol Davis,Closed_Won,116135.3,2025-06-23,2025-07-26,2025-07-02,90,0.883,102558.81,Closed_Won,Referral
DEAL_0316,Account_087,SMB,Carol Davis,Closed_Won,10935.0,2025-06-26,2025-11-19,2025-07-16,76,0.999,10923.15,Closed_Won,Facebook Ads
DEAL_0317,Account_037,SMB,Bob Smith,Negotiation,35567.28,2024-09-23,2025-02-20,2024-09-28,367,0.822,29220.39,Open,Inbound
DEAL_0318,Account_449,MM,David Wilson,Negotiation,56418.8,2024-06-03,2024-10-06,2024-07-21,436,0.73,41163.56,Open,Inbound
DEAL_0319,Account_440,SMB,Carol Davis,Discovery,29865.81,2024-05-19,2024-07-28,2024-06-11,476,0.247,7385.45,Open,Content Marketing
DEAL_0320,Account_263,MM,Eva Brown,Closed_Lost,121979.4,2025-05-21,2025-08-05,2025-06-13,109,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0321,Account_135,MM,Frank Miller,Discovery,59841.86,2024-08-03,2025-02-08,2024-08-31,395,0.204,12182.85,Open,Google Ads
DEAL_0322,Account_288,ENT,Alice Johnson,Discovery,571142.93,2025-01-23,2025-09-19,2025-03-16,198,0.233,132989.46,Open,Facebook Ads
DEAL_0323,Account_205,SMB,Alice Johnson,Negotiation,29893.92,2024-09-11,2024-12-20,2024-10-17,348,0.606,18123.36,Open,Facebook Ads
DEAL_0324,Account_240,MM,Frank Miller,Closed_Won,74492.48,2025-06-27,2025-10-24,2025-07-26,66,1.0,74492.48,Closed_Won,Referral
DEAL_0325,Account_056,MM,David Wilson,Discovery,81994.27,2025-07-05,2025-10-19,2025-08-20,41,0.325,26676.41,Open,Content Marketing
DEAL_0326,Account_176,SMB,Eva Brown,Closed_Won,18234.52,2024-10-29,2024-12-14,2024-11-18,316,1.0,18234.52,Closed_Won,Content Marketing
DEAL_0327,Account_020,SMB,Eva Brown,Closed_Won,32475.7,2025-06-05,2025-09-14,2025-07-04,88,0.932,30271.77,Closed_Won,Facebook Ads
DEAL_0328,Account_017,MM,Eva Brown,Demo,121618.58,2025-02-24,2025-07-15,2025-04-01,182,0.443,53829.06,Open,Content Marketing
DEAL_0329,Account_028,SMB,Bob Smith,Negotiation,38725.47,2024-07-17,2025-01-14,2024-07-30,427,0.897,34739.54,Open,Google Ads
DEAL_0330,Account_091,ENT,Alice Johnson,Closed_Won,222266.38,2024-12-28,2025-04-01,2025-02-06,236,0.972,216017.92,Closed_Won,Facebook Ads
DEAL_0331,Account_448,SMB,Frank Miller,Negotiation,42294.37,2024-08-12,2024-10-31,2024-08-31,395,0.855,36151.07,Open,Content Marketing
DEAL_0332,Account_133,MM,Bob Smith,Closed_Lost,44147.38,2025-02-23,2025-06-08,2025-04-21,162,0.0,0.0,Closed_Lost,Google Ads
DEAL_0333,Account_102,SMB,Carol Davis,Closed_Won,35043.41,2024-10-15,2025-01-29,2024-10-25,340,0.987,34580.72,Closed_Won,Content Marketing
DEAL_0334,Account_468,MM,Frank Miller,Closed_Won,42304.31,2025-04-19,2025-09-07,2025-05-11,142,1.0,42304.31,Closed_Won,Referral
DEAL_0335,Account_342,MM,Eva Brown,Discovery,112211.1,2025-03-11,2025-05-29,2025-04-26,157,0.242,27114.73,Open,Referral
DEAL_0336,Account_460,SMB,David Wilson,Negotiation,25778.74,2024-11-10,2025-01-12,2024-11-19,315,0.707,18219.31,Open,Facebook Ads
DEAL_0337,Account_209,MM,Carol Davis,Negotiation,38874.78,2025-06-06,2026-02-23,2025-07-19,73,0.713,27706.84,Open,Referral
DEAL_0338,Account_065,ENT,Frank Miller,Discovery,210623.04,2024-06-26,2025-03-26,2024-08-19,407,0.213,44888.57,Open,Content Marketing
DEAL_0339,Account_382,ENT,Bob Smith,Closed_Lost,148637.18,2025-06-23,2025-07-17,2025-07-06,86,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0340,Account_111,ENT,Carol Davis,Closed_Lost,461544.88,2025-04-13,2025-07-18,2025-05-07,146,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0341,Account_187,SMB,Alice Johnson,Closed_Lost,13408.98,2025-09-16,2025-11-22,2025-11-07,-38,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0342,Account_333,MM,David Wilson,Closed_Lost,53385.89,2025-05-26,2025-09-12,2025-06-26,96,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0343,Account_219,MM,Eva Brown,Negotiation,61236.59,2024-10-05,2025-07-04,2024-11-08,326,0.547,33478.5,Open,LinkedIn
DEAL_0344,Account_091,SMB,Eva Brown,Demo,158331.05,2024-06-18,2024-12-04,2024-07-11,446,0.456,72263.29,Open,Referral
DEAL_0345,Account_433,SMB,Frank Miller,Closed_Lost,26140.13,2024-07-11,2024-09-17,2024-07-29,428,0.0,0.0,Closed_Lost,Inbound
DEAL_0346,Account_413,ENT,Alice Johnson,Closed_Won,71745.05,2024-12-14,2025-02-07,2024-12-19,285,0.991,71085.36,Closed_Won,Google Ads
DEAL_0347,Account_384,ENT,Eva Brown,Discovery,253062.7,2024-08-05,2024-10-30,2024-09-05,390,0.268,67707.65,Open,Referral
DEAL_0348,Account_017,SMB,Frank Miller,Closed_Won,28151.33,2024-05-03,2024-10-28,2024-06-23,464,0.881,24812.75,Closed_Won,LinkedIn
DEAL_0349,Account_283,MM,David Wilson,Demo,16689.97,2025-02-14,2025-10-30,2025-03-15,199,0.445,7435.22,Open,Google Ads
DEAL_0350,Account_468,SMB,David Wilson,Closed_Won,19142.07,2025-05-26,2025-09-22,2025-07-15,77,0.874,16725.25,Closed_Won,Content Marketing
DEAL_0351,Account_115,ENT,Eva Brown,Closed_Won,357079.38,2025-09-23,2026-01-26,2025-11-12,-43,0.842,300818.79,Closed_Won,LinkedIn
DEAL_0352,Account_408,MM,David Wilson,Negotiation,108599.78,2024-11-20,2025-08-21,2025-01-16,257,0.644,69964.29,Open,Inbound
DEAL_0353,Account_014,SMB,Bob Smith,Discovery,26733.57,2024-08-02,2024-10-09,2024-08-02,424,0.273,7307.6,Open,LinkedIn
DEAL_0354,Account_492,ENT,Eva Brown,Closed_Lost,157868.76,2024-11-09,2025-01-10,2024-11-19,315,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0355,Account_330,SMB,David Wilson,Closed_Lost,65223.44,2024-08-26,2024-10-09,2024-10-04,361,0.0,0.0,Closed_Lost,Google Ads
DEAL_0356,Account_089,ENT,David Wilson,Closed_Won,292155.77,2025-05-22,2025-09-28,2025-07-07,85,1.0,292155.77,Closed_Won,LinkedIn
DEAL_0357,Account_364,ENT,Bob Smith,Demo,292778.35,2024-07-10,2024-11-06,2024-07-16,441,0.47,137510.95,Open,Referral
